state,year,month,number
Minas Gerais,2005,12,65
Minas Gerais,2006,12,32
Minas Gerais,2007,12,95
Minas Gerais,2008,12,25
Minas Gerais,2009,12,108
Minas Gerais,2010,12,105
Minas Gerais,2011,12,43
Minas Gerais,2012,12,189
Minas Gerais,2013,12,98
Minas Gerais,2014,12,155
Minas Gerais,2015,12,295
Minas Gerais,2016,12,91
Pará,1998,1,0
Pará,1999,1,87
Pará,2000,1,30
Pará,2001,1,34
Pará,2002,1,144
Pará,2003,1,900
Pará,2004,1,579
Pará,2005,1,1.768
Pará,2006,1,403
Pará,2007,1,467
Pará,2008,1,131
Pará,2009,1,241
Pará,2010,1,437
Pará,2011,1,108
Pará,2012,1,392
Pará,2013,1,167
Pará,2014,1,251
Pará,2015,1,725
Pará,2016,1,1.322
Pará,2017,1,219
Pará,1998,2,0
Pará,1999,2,285
Pará,2000,2,29
Pará,2001,2,16
Pará,2002,2,120
Pará,2003,2,34
Pará,2004,2,20
Pará,2005,2,85
Pará,2006,2,49
Pará,2007,2,23
Pará,2008,2,54
Pará,2009,2,15
Pará,2010,2,102
Pará,2011,2,13
Pará,2012,2,63
Pará,2013,2,30
Pará,2014,2,37
Pará,2015,2,108
Pará,2016,2,430
Pará,2017,2,14
Pará,1998,3,0
Pará,1999,3,7
Pará,2000,3,181
Pará,2001,3,0
Pará,2002,3,14
Pará,2003,3,27
Pará,2004,3,22
Pará,2005,3,21
Pará,2006,3,10
Pará,2007,3,6
Pará,2008,3,4
Pará,2009,3,4
Pará,2010,3,110
Pará,2011,3,21
Pará,2012,3,30
Pará,2013,3,19
Pará,2014,3,34
Pará,2015,3,61
Pará,2016,3,81
Pará,2017,3,42
Pará,1998,4,0
Pará,1999,4,6
Pará,2000,4,40
Pará,2001,4,0
Pará,2002,4,11
Pará,2003,4,14
Pará,2004,4,23
Pará,2005,4,14
Pará,2006,4,2
Pará,2007,4,0
Pará,2008,4,7
Pará,2009,4,8
Pará,2010,4,22
Pará,2011,4,10
Pará,2012,4,11
Pará,2013,4,20
Pará,2014,4,27
Pará,2015,4,27
Pará,2016,4,66
Pará,2017,4,45
Pará,1998,5,0
Pará,1999,5,4
Pará,2000,5,12
Pará,2001,5,7
Pará,2002,5,18
Pará,2003,5,3
Pará,2004,5,44
Pará,2005,5,37
Pará,2006,5,0
Pará,2007,5,9
Pará,2008,5,0
Pará,2009,5,7
Pará,2010,5,57
Pará,2011,5,16
Pará,2012,5,59
Pará,2013,5,42
Pará,2014,5,70
Pará,2015,5,95
Pará,2016,5,154
Pará,2017,5,114
Pará,1998,6,58
Pará,1999,6,37
Pará,2000,6,59
Pará,2001,6,42
Pará,2002,6,149
Pará,2003,6,64
Pará,2004,6,340
Pará,2005,6,304
Pará,2006,6,78
Pará,2007,6,129
Pará,2008,6,48
Pará,2009,6,38
Pará,2010,6,94
Pará,2011,6,105
Pará,2012,6,183
Pará,2013,6,173
Pará,2014,6,319
Pará,2015,6,265
Pará,2016,6,502
Pará,2017,6,679
Pará,1998,7,638
Pará,1999,7,982
Pará,2000,7,426
Pará,2001,7,708
Pará,2002,7,772
Pará,2003,7,1.571
Pará,2004,7,4.436
Pará,2005,7,4.364
Pará,2006,7,615
Pará,2007,7,476
Pará,2008,7,971
Pará,2009,7,397
Pará,2010,7,1.432
Pará,2011,7,632
Pará,2012,7,661
Pará,2013,7,447
Pará,2014,7,825
Pará,2015,7,906
Pará,2016,7,1.579
Pará,2017,7,4.985
Pará,1998,8,6.815
Pará,1999,8,6.178
Pará,2000,8,5.484
Pará,2001,8,9.043
Pará,2002,8,15.664
Pará,2003,8,6.255
Pará,2004,8,12.812
Pará,2005,8,13.055
Pará,2006,8,7.575
Pará,2007,8,14.352
Pará,2008,8,4.435
Pará,2009,8,3.859
Pará,2010,8,18.13
Pará,2011,8,2.195
Pará,2012,8,6.964
Pará,2013,8,2.161
Pará,2014,8,8.555
Pará,2015,8,7.913
Pará,2016,8,4.863
Pará,2017,8,11.962
Pará,1998,9,6.237
Pará,1999,9,4.419
Pará,2000,9,2.569
Pará,2001,9,6.139
Pará,2002,9,5.609
Pará,2003,9,8.447
Pará,2004,9,9.471
Pará,2005,9,9.032
Pará,2006,9,8.372
Pará,2007,9,14.59
Pará,2008,9,6.294
Pará,2009,9,6.051
Pará,2010,9,10.81
Pará,2011,9,5.185
Pará,2012,9,6.87
Pará,2013,9,3.36
Pará,2014,9,6.787
Pará,2015,9,11.068
Pará,2016,9,3.953
Pará,2017,9,25.004
Pará,1998,10,3.665
Pará,1999,10,5.026
Pará,2000,10,4.313
Pará,2001,10,5.096
Pará,2002,10,5.189
Pará,2003,10,3.803
Pará,2004,10,4.726
Pará,2005,10,5.083
Pará,2006,10,5.964
Pará,2007,10,2.504
Pará,2008,10,6.653
Pará,2009,10,6.342
Pará,2010,10,3.843
Pará,2011,10,3.141
Pará,2012,10,3.714
Pará,2013,10,4.921
Pará,2014,10,6.448
Pará,2015,10,7.781
Pará,2016,10,5.281
Pará,2017,10,7.628
Pará,1998,11,1.861
Pará,1999,11,2.682
Pará,2000,11,3.366
Pará,2001,11,4.938
Pará,2002,11,7.996
Pará,2003,11,6.195
Pará,2004,11,9.842
Pará,2005,11,4.968
Pará,2006,11,2.883
Pará,2007,11,2.89
Pará,2008,11,2.403
Pará,2009,11,10.012
Pará,2010,11,4.417
Pará,2011,11,3.043
Pará,2012,11,6.156
Pará,2013,11,3.688
Pará,2014,11,7.767
Pará,2015,11,9.643
Pará,2016,11,7.879
Pará,2017,11,9.079
Pará,1998,12,1.008
Pará,1999,12,766
Pará,2000,12,1.698
Pará,2001,12,2.564
Pará,2002,12,3.118
Pará,2003,12,4.787
Pará,2004,12,5.508
Pará,2005,12,1.495
Pará,2006,12,1.417
Pará,2007,12,689
Pará,2008,12,684
Pará,2009,12,2.832
Pará,2010,12,1.612
Pará,2011,12,3.218
Pará,2012,12,1.812
Pará,2013,12,5.514
Pará,2014,12,4.828
Pará,2015,12,6.61
Pará,2016,12,3.3
Paraiba,1998,1,0
Paraiba,1999,1,26
Paraiba,2000,1,0
Paraiba,2001,1,11
Paraiba,2002,1,5
Paraiba,2003,1,70
Paraiba,2004,1,33
Paraiba,2005,1,178
Paraiba,2006,1,83
Paraiba,2007,1,69
Paraiba,2008,1,77
Paraiba,2009,1,115
Paraiba,2010,1,46
Paraiba,2011,1,11
Paraiba,2012,1,61
Paraiba,2013,1,38
Paraiba,2014,1,75
Paraiba,2015,1,42
Paraiba,2016,1,18
Paraiba,2017,1,23
Paraiba,1998,2,0
Paraiba,1999,2,2
Paraiba,2000,2,11
Paraiba,2001,2,6
Paraiba,2002,2,18
Paraiba,2003,2,3
Paraiba,2004,2,3
Paraiba,2005,2,15
Paraiba,2006,2,7
Paraiba,2007,2,7
Paraiba,2008,2,20
Paraiba,2009,2,9
Paraiba,2010,2,15
Paraiba,2011,2,5
Paraiba,2012,2,15
Paraiba,2013,2,9
Paraiba,2014,2,6
Paraiba,2015,2,15
Paraiba,2016,2,4
Paraiba,2017,2,8
Paraiba,1998,3,0
Paraiba,1999,3,1
Paraiba,2000,3,5
Paraiba,2001,3,0
Paraiba,2002,3,3
Paraiba,2003,3,0
Paraiba,2004,3,3
Paraiba,2005,3,13
Paraiba,2006,3,4
Paraiba,2007,3,1
Paraiba,2008,3,8
Paraiba,2009,3,2
Paraiba,2010,3,16
Paraiba,2011,3,6
Paraiba,2012,3,4
Paraiba,2013,3,3
Paraiba,2014,3,18
Paraiba,2015,3,7
Paraiba,2016,3,1
Paraiba,2017,3,2
Paraiba,1998,4,0
Paraiba,1999,4,3
Paraiba,2000,4,1
Paraiba,2001,4,0
Paraiba,2002,4,1
Paraiba,2003,4,0
Paraiba,2004,4,3
Paraiba,2005,4,2
Paraiba,2006,4,0
Paraiba,2007,4,0
Paraiba,2008,4,0
Paraiba,2009,4,1
Paraiba,2010,4,2
Paraiba,2011,4,2
Paraiba,2012,4,13
Paraiba,2013,4,6
Paraiba,2014,4,8
Paraiba,2015,4,11
Paraiba,2016,4,1
Paraiba,2017,4,1
Paraiba,1998,5,0
Paraiba,1999,5,0
Paraiba,2000,5,0
Paraiba,2001,5,4
Paraiba,2002,5,1
Paraiba,2003,5,0
Paraiba,2004,5,1
Paraiba,2005,5,0
Paraiba,2006,5,0
Paraiba,2007,5,0
Paraiba,2008,5,0
Paraiba,2009,5,0
Paraiba,2010,5,10
Paraiba,2011,5,0
Paraiba,2012,5,10
Paraiba,2013,5,3
Paraiba,2014,5,1
Paraiba,2015,5,6
Paraiba,2016,5,1
Paraiba,2017,5,1
Paraiba,1998,6,3
Paraiba,1999,6,1
Paraiba,2000,6,2
Paraiba,2001,6,0
Paraiba,2002,6,1
Paraiba,2003,6,0
Paraiba,2004,6,0
Paraiba,2005,6,0
Paraiba,2006,6,0
Paraiba,2007,6,0
Paraiba,2008,6,0
Paraiba,2009,6,0
Paraiba,2010,6,3
Paraiba,2011,6,2
Paraiba,2012,6,5
Paraiba,2013,6,3
Paraiba,2014,6,1
Paraiba,2015,6,0
Paraiba,2016,6,4
Paraiba,2017,6,0
Paraiba,1998,7,0
Paraiba,1999,7,1
Paraiba,2000,7,0
Paraiba,2001,7,8
Paraiba,2002,7,8
Paraiba,2003,7,6
Paraiba,2004,7,1
Paraiba,2005,7,0
Paraiba,2006,7,1
Paraiba,2007,7,1
Paraiba,2008,7,0
Paraiba,2009,7,3
Paraiba,2010,7,7
Paraiba,2011,7,6
Paraiba,2012,7,5
Paraiba,2013,7,1
Paraiba,2014,7,9
Paraiba,2015,7,3
Paraiba,2016,7,22
Paraiba,2017,7,2
Paraiba,1998,8,3
Paraiba,1999,8,4
Paraiba,2000,8,7
Paraiba,2001,8,34
Paraiba,2002,8,38
Paraiba,2003,8,14
Paraiba,2004,8,18
Paraiba,2005,8,0
Paraiba,2006,8,3
Paraiba,2007,8,8
Paraiba,2008,8,1
Paraiba,2009,8,4
Paraiba,2010,8,9
Paraiba,2011,8,12
Paraiba,2012,8,13
Paraiba,2013,8,3
Paraiba,2014,8,30
Paraiba,2015,8,5
Paraiba,2016,8,50
Paraiba,2017,8,3
Paraiba,1998,9,50
Paraiba,1999,9,14
Paraiba,2000,9,9
Paraiba,2001,9,98
Paraiba,2002,9,63
Paraiba,2003,9,81
Paraiba,2004,9,34
Paraiba,2005,9,13
Paraiba,2006,9,27
Paraiba,2007,9,22
Paraiba,2008,9,21
Paraiba,2009,9,28
Paraiba,2010,9,37
Paraiba,2011,9,55
Paraiba,2012,9,71
Paraiba,2013,9,25
Paraiba,2014,9,51
Paraiba,2015,9,48
Paraiba,2016,9,131
Paraiba,2017,9,30
Paraiba,1998,10,179
Paraiba,1999,10,48
Paraiba,2000,10,125
Paraiba,2001,10,279
Paraiba,2002,10,193
Paraiba,2003,10,381
Paraiba,2004,10,190
Paraiba,2005,10,155
Paraiba,2006,10,135
Paraiba,2007,10,111
Paraiba,2008,10,80
Paraiba,2009,10,117
Paraiba,2010,10,150
Paraiba,2011,10,200
Paraiba,2012,10,136
Paraiba,2013,10,58
Paraiba,2014,10,70
Paraiba,2015,10,121
Paraiba,2016,10,304
Paraiba,2017,10,123
Paraiba,1998,11,46
Paraiba,1999,11,38
Paraiba,2000,11,65
Paraiba,2001,11,294
Paraiba,2002,11,238
Paraiba,2003,11,538
Paraiba,2004,11,331
Paraiba,2005,11,280
Paraiba,2006,11,215
Paraiba,2007,11,256
Paraiba,2008,11,175
Paraiba,2009,11,428
Paraiba,2010,11,451
Paraiba,2011,11,359
Paraiba,2012,11,130
Paraiba,2013,11,95
Paraiba,2014,11,111
Paraiba,2015,11,206
Paraiba,2016,11,132
Paraiba,2017,11,101
Paraiba,1998,12,51
Paraiba,1999,12,40
Paraiba,2000,12,34
Paraiba,2001,12,70
Paraiba,2002,12,163
Paraiba,2003,12,288
Paraiba,2004,12,351
Paraiba,2005,12,159
Paraiba,2006,12,196
Paraiba,2007,12,133
Paraiba,2008,12,187
Paraiba,2009,12,270
Paraiba,2010,12,65
Paraiba,2011,12,179
Paraiba,2012,12,62
Paraiba,2013,12,78
Paraiba,2014,12,62
Paraiba,2015,12,122
Paraiba,2016,12,8
Paraiba,1998,1,0
Paraiba,1999,1,7
Paraiba,2000,1,49
Paraiba,2001,1,32
Paraiba,2002,1,47
Paraiba,2003,1,109
Paraiba,2004,1,88
Paraiba,2005,1,55
Paraiba,2006,1,78
Paraiba,2007,1,11
Paraiba,2008,1,35
Paraiba,2009,1,35
Paraiba,2010,1,18
Paraiba,2011,1,35
Paraiba,2012,1,31
Paraiba,2013,1,28
Paraiba,2014,1,86
Paraiba,2015,1,120
Paraiba,2016,1,113
Paraiba,2017,1,55
Paraiba,1998,2,0
Paraiba,1999,2,22
Paraiba,2000,2,67
Paraiba,2001,2,8
Paraiba,2002,2,24
Paraiba,2003,2,46
Paraiba,2004,2,42
Paraiba,2005,2,77
Paraiba,2006,2,60
Paraiba,2007,2,32
Paraiba,2008,2,38
Paraiba,2009,2,21
Paraiba,2010,2,46
Paraiba,2011,2,8
Paraiba,2012,2,40
Paraiba,2013,2,9
Paraiba,2014,2,52
Paraiba,2015,2,58
Paraiba,2016,2,31
Paraiba,2017,2,60
Paraiba,1998,3,0
Paraiba,1999,3,40
Paraiba,2000,3,52
Paraiba,2001,3,12
Paraiba,2002,3,18
Paraiba,2003,3,76
Paraiba,2004,3,83
Paraiba,2005,3,84
Paraiba,2006,3,56
Paraiba,2007,3,54
Paraiba,2008,3,43
Paraiba,2009,3,57
Paraiba,2010,3,22
Paraiba,2011,3,21
Paraiba,2012,3,55
Paraiba,2013,3,18
Paraiba,2014,3,42
Paraiba,2015,3,55
Paraiba,2016,3,63
Paraiba,2017,3,43
Paraiba,1998,4,0
Paraiba,1999,4,39
Paraiba,2000,4,51
Paraiba,2001,4,43
Paraiba,2002,4,84
Paraiba,2003,4,130
Paraiba,2004,4,68
Paraiba,2005,4,22
Paraiba,2006,4,49
Paraiba,2007,4,14
Paraiba,2008,4,62
Paraiba,2009,4,80
Paraiba,2010,4,71
Paraiba,2011,4,38
Paraiba,2012,4,38
Paraiba,2013,4,72
Paraiba,2014,4,38
Paraiba,2015,4,83
Paraiba,2016,4,167
Paraiba,2017,4,77
Paraiba,1998,5,0
Paraiba,1999,5,57
Paraiba,2000,5,43
Paraiba,2001,5,26
Paraiba,2002,5,65
Paraiba,2003,5,115
Paraiba,2004,5,9
Paraiba,2005,5,125
Paraiba,2006,5,90
Paraiba,2007,5,14
Paraiba,2008,5,41
Paraiba,2009,5,117
Paraiba,2010,5,39
Paraiba,2011,5,97
Paraiba,2012,5,86
Paraiba,2013,5,85
Paraiba,2014,5,109
Paraiba,2015,5,77
Paraiba,2016,5,72
Paraiba,2017,5,49
Paraiba,1998,6,36
Paraiba,1999,6,31
Paraiba,2000,6,53
Paraiba,2001,6,43
Paraiba,2002,6,115
Paraiba,2003,6,159
Paraiba,2004,6,147
Paraiba,2005,6,114
Paraiba,2006,6,62
Paraiba,2007,6,57
Paraiba,2008,6,17
Paraiba,2009,6,105
Paraiba,2010,6,55
Paraiba,2011,6,162
Paraiba,2012,6,77
Paraiba,2013,6,52
Paraiba,2014,6,112
Paraiba,2015,6,201
Paraiba,2016,6,238
Paraiba,2017,6,169
Paraiba,1998,7,59
Paraiba,1999,7,94
Paraiba,2000,7,98
Paraiba,2001,7,122
Paraiba,2002,7,172
Paraiba,2003,7,101
Paraiba,2004,7,148
Paraiba,2005,7,155
Paraiba,2006,7,139
Paraiba,2007,7,60
Paraiba,2008,7,87
Paraiba,2009,7,34
Paraiba,2010,7,196
Paraiba,2011,7,262
Paraiba,2012,7,111
Paraiba,2013,7,168
Paraiba,2014,7,215
Paraiba,2015,7,137
Paraiba,2016,7,504
Paraiba,2017,7,891
Paraiba,1998,8,42
Paraiba,1999,8,938
Paraiba,2000,8,849
Paraiba,2001,8,342
Paraiba,2002,8,1.593
Paraiba,2003,8,1.896
Paraiba,2004,8,1.237
Paraiba,2005,8,800
Paraiba,2006,8,844
Paraiba,2007,8,580
Paraiba,2008,8,205
Paraiba,2009,8,844
Paraiba,2010,8,733
Paraiba,2011,8,435
Paraiba,2012,8,522
Paraiba,2013,8,481
Paraiba,2014,8,646
Paraiba,2015,8,651
Paraiba,2016,8,1.01
Paraiba,2017,8,987
Paraiba,1998,9,61
Paraiba,1999,9,878
Paraiba,2000,9,381
Paraiba,2001,9,258
Paraiba,2002,9,1.071
Paraiba,2003,9,2.446
Paraiba,2004,9,1.36
Paraiba,2005,9,386
Paraiba,2006,9,866
Paraiba,2007,9,960
Paraiba,2008,9,413
Paraiba,2009,9,149
Paraiba,2010,9,270
Paraiba,2011,9,913
Paraiba,2012,9,459
Paraiba,2013,9,476
Paraiba,2014,9,443
Paraiba,2015,9,599
Paraiba,2016,9,1.371
Paraiba,2017,9,1.706
Paraiba,1998,10,61
Paraiba,1999,10,452
Paraiba,2000,10,658
Paraiba,2001,10,209
Paraiba,2002,10,399
Paraiba,2003,10,1.228
Paraiba,2004,10,666
Paraiba,2005,10,157
Paraiba,2006,10,327
Paraiba,2007,10,194
Paraiba,2008,10,78
Paraiba,2009,10,424
Paraiba,2010,10,230
Paraiba,2011,10,256
Paraiba,2012,10,145
Paraiba,2013,10,233
Paraiba,2014,10,411
Paraiba,2015,10,158
Paraiba,2016,10,193
Paraiba,2017,10,134
Paraiba,1998,11,143
Paraiba,1999,11,447
Paraiba,2000,11,85
Paraiba,2001,11,89
Paraiba,2002,11,425
Paraiba,2003,11,503
Paraiba,2004,11,388
Paraiba,2005,11,597
Paraiba,2006,11,60
Paraiba,2007,11,59
Paraiba,2008,11,39
Paraiba,2009,11,90
Paraiba,2010,11,183
Paraiba,2011,11,138
Paraiba,2012,11,142
Paraiba,2013,11,126
Paraiba,2014,11,68
Paraiba,2015,11,18
Paraiba,2016,11,275
Paraiba,2017,11,292
Paraiba,1998,12,82
Paraiba,1999,12,254
Paraiba,2000,12,159
Paraiba,2001,12,85
Paraiba,2002,12,165
Paraiba,2003,12,171
Paraiba,2004,12,151
Paraiba,2005,12,40
Paraiba,2006,12,6
Paraiba,2007,12,22
Paraiba,2008,12,62
Paraiba,2009,12,30
Paraiba,2010,12,37
Paraiba,2011,12,78
Paraiba,2012,12,54
Paraiba,2013,12,155
Paraiba,2014,12,78
Paraiba,2015,12,30
Paraiba,2016,12,45
Pernambuco,1998,1,0
Pernambuco,1999,1,102
Pernambuco,2000,1,3
Pernambuco,2001,1,7
Pernambuco,2002,1,10
Pernambuco,2003,1,188
Pernambuco,2004,1,29
Pernambuco,2005,1,221
Pernambuco,2006,1,148
Pernambuco,2007,1,156
Pernambuco,2008,1,170
Pernambuco,2009,1,256
Pernambuco,2010,1,47
Pernambuco,2011,1,49
Pernambuco,2012,1,146
Pernambuco,2013,1,55
Pernambuco,2014,1,99
Pernambuco,2015,1,109
Pernambuco,2016,1,24
Pernambuco,2017,1,52
Pernambuco,1998,2,0
Pernambuco,1999,2,13
Pernambuco,2000,2,4
Pernambuco,2001,2,2
Pernambuco,2002,2,19
Pernambuco,2003,2,35
Pernambuco,2004,2,8
Pernambuco,2005,2,33
Pernambuco,2006,2,41
Pernambuco,2007,2,21
Pernambuco,2008,2,48
Pernambuco,2009,2,28
Pernambuco,2010,2,33
Pernambuco,2011,2,25
Pernambuco,2012,2,64
Pernambuco,2013,2,29
Pernambuco,2014,2,25
Pernambuco,2015,2,55
Pernambuco,2016,2,19
Pernambuco,2017,2,23
Pernambuco,1998,3,0
Pernambuco,1999,3,27
Pernambuco,2000,3,14
Pernambuco,2001,3,0
Pernambuco,2002,3,24
Pernambuco,2003,3,9
Pernambuco,2004,3,6
Pernambuco,2005,3,45
Pernambuco,2006,3,18
Pernambuco,2007,3,4
Pernambuco,2008,3,32
Pernambuco,2009,3,15
Pernambuco,2010,3,59
Pernambuco,2011,3,39
Pernambuco,2012,3,44
Pernambuco,2013,3,40
Pernambuco,2014,3,36
Pernambuco,2015,3,33
Pernambuco,2016,3,4
Pernambuco,2017,3,7
Pernambuco,1998,4,0
Pernambuco,1999,4,2
Pernambuco,2000,4,1
Pernambuco,2001,4,2
Pernambuco,2002,4,5
Pernambuco,2003,4,7
Pernambuco,2004,4,5
Pernambuco,2005,4,1
Pernambuco,2006,4,2
Pernambuco,2007,4,1
Pernambuco,2008,4,5
Pernambuco,2009,4,3
Pernambuco,2010,4,2
Pernambuco,2011,4,22
Pernambuco,2012,4,46
Pernambuco,2013,4,11
Pernambuco,2014,4,10
Pernambuco,2015,4,30
Pernambuco,2016,4,8
Pernambuco,2017,4,9
Pernambuco,1998,5,0
Pernambuco,1999,5,6
Pernambuco,2000,5,7
Pernambuco,2001,5,5
Pernambuco,2002,5,13
Pernambuco,2003,5,1
Pernambuco,2004,5,2
Pernambuco,2005,5,1
Pernambuco,2006,5,1
Pernambuco,2007,5,0
Pernambuco,2008,5,0
Pernambuco,2009,5,0
Pernambuco,2010,5,8
Pernambuco,2011,5,1
Pernambuco,2012,5,36
Pernambuco,2013,5,9
Pernambuco,2014,5,4
Pernambuco,2015,5,17
Pernambuco,2016,5,6
Pernambuco,2017,5,13
Pernambuco,1998,6,1
Pernambuco,1999,6,7
Pernambuco,2000,6,4
Pernambuco,2001,6,2
Pernambuco,2002,6,1
Pernambuco,2003,6,2
Pernambuco,2004,6,4
Pernambuco,2005,6,3
Pernambuco,2006,6,0
Pernambuco,2007,6,1
Pernambuco,2008,6,0
Pernambuco,2009,6,1
Pernambuco,2010,6,1
Pernambuco,2011,6,4
Pernambuco,2012,6,12
Pernambuco,2013,6,12
Pernambuco,2014,6,3
Pernambuco,2015,6,3
Pernambuco,2016,6,4
Pernambuco,2017,6,5
Pernambuco,1998,7,5
Pernambuco,1999,7,2
Pernambuco,2000,7,0
Pernambuco,2001,7,6
Pernambuco,2002,7,8
Pernambuco,2003,7,5
Pernambuco,2004,7,13
Pernambuco,2005,7,1
Pernambuco,2006,7,1
Pernambuco,2007,7,3
Pernambuco,2008,7,0
Pernambuco,2009,7,1
Pernambuco,2010,7,7
Pernambuco,2011,7,2
Pernambuco,2012,7,11
Pernambuco,2013,7,4
Pernambuco,2014,7,11
Pernambuco,2015,7,13
Pernambuco,2016,7,17
Pernambuco,2017,7,2
Pernambuco,1998,8,12
Pernambuco,1999,8,3
Pernambuco,2000,8,31
Pernambuco,2001,8,27
Pernambuco,2002,8,37
Pernambuco,2003,8,26
Pernambuco,2004,8,41
Pernambuco,2005,8,10
Pernambuco,2006,8,8
Pernambuco,2007,8,20
Pernambuco,2008,8,2
Pernambuco,2009,8,10
Pernambuco,2010,8,29
Pernambuco,2011,8,27
Pernambuco,2012,8,27
Pernambuco,2013,8,14
Pernambuco,2014,8,23
Pernambuco,2015,8,21
Pernambuco,2016,8,42
Pernambuco,2017,8,20
Pernambuco,1998,9,177
Pernambuco,1999,9,64
Pernambuco,2000,9,130
Pernambuco,2001,9,298
Pernambuco,2002,9,374
Pernambuco,2003,9,510
Pernambuco,2004,9,192
Pernambuco,2005,9,154
Pernambuco,2006,9,147
Pernambuco,2007,9,164
Pernambuco,2008,9,92
Pernambuco,2009,9,164
Pernambuco,2010,9,179
Pernambuco,2011,9,243
Pernambuco,2012,9,192
Pernambuco,2013,9,143
Pernambuco,2014,9,63
Pernambuco,2015,9,116
Pernambuco,2016,9,171
Pernambuco,2017,9,69
Pernambuco,1998,10,372
Pernambuco,1999,10,180
Pernambuco,2000,10,411
Pernambuco,2001,10,461
Pernambuco,2002,10,638
Pernambuco,2003,10,859
Pernambuco,2004,10,545
Pernambuco,2005,10,408
Pernambuco,2006,10,310
Pernambuco,2007,10,702
Pernambuco,2008,10,274
Pernambuco,2009,10,254
Pernambuco,2010,10,347
Pernambuco,2011,10,461
Pernambuco,2012,10,222
Pernambuco,2013,10,161
Pernambuco,2014,10,174
Pernambuco,2015,10,194
Pernambuco,2016,10,319
Pernambuco,2017,10,256
Pernambuco,1998,11,141
Pernambuco,1999,11,41
Pernambuco,2000,11,64
Pernambuco,2001,11,208
Pernambuco,2002,11,521
Pernambuco,2003,11,560
Pernambuco,2004,11,465
Pernambuco,2005,11,452
Pernambuco,2006,11,385
Pernambuco,2007,11,359
Pernambuco,2008,11,363
Pernambuco,2009,11,486
Pernambuco,2010,11,831
Pernambuco,2011,11,352
Pernambuco,2012,11,181
Pernambuco,2013,11,110
Pernambuco,2014,11,111
Pernambuco,2015,11,315
Pernambuco,2016,11,191
Pernambuco,2017,11,66
Pernambuco,1998,12,59
Pernambuco,1999,12,16
Pernambuco,2000,12,22
Pernambuco,2001,12,62
Pernambuco,2002,12,259
Pernambuco,2003,12,229
Pernambuco,2004,12,373
Pernambuco,2005,12,191
Pernambuco,2006,12,207
Pernambuco,2007,12,200
Pernambuco,2008,12,203
Pernambuco,2009,12,351
Pernambuco,2010,12,117
Pernambuco,2011,12,364
Pernambuco,2012,12,108
Pernambuco,2013,12,141
Pernambuco,2014,12,101
Pernambuco,2015,12,176
Pernambuco,2016,12,161
Piau,1998,1,0
Piau,1999,1,21
Piau,2000,1,5
Piau,2001,1,29
Piau,2002,1,33
Piau,2003,1,86
Piau,2004,1,42
Piau,2005,1,94
Piau,2006,1,133
Piau,2007,1,123
Piau,2008,1,61
Piau,2009,1,79
Piau,2010,1,99
Piau,2011,1,39
Piau,2012,1,80
Piau,2013,1,72
Piau,2014,1,79
Piau,2015,1,92
Piau,2016,1,94
Piau,2017,1,85
Piau,1998,2,0
Piau,1999,2,22
Piau,2000,2,12
Piau,2001,2,0
Piau,2002,2,160
Piau,2003,2,3
Piau,2004,2,20
Piau,2005,2,26
Piau,2006,2,23
Piau,2007,2,11
Piau,2008,2,21
Piau,2009,2,19
Piau,2010,2,54
Piau,2011,2,11
Piau,2012,2,31
Piau,2013,2,68
Piau,2014,2,14
Piau,2015,2,38
Piau,2016,2,97
Piau,2017,2,24
Piau,1998,3,0
Piau,1999,3,4
Piau,2000,3,14
Piau,2001,3,2
Piau,2002,3,63
Piau,2003,3,15
Piau,2004,3,27
Piau,2005,3,13
Piau,2006,3,18
Piau,2007,3,31
Piau,2008,3,4
Piau,2009,3,17
Piau,2010,3,47
Piau,2011,3,15
Piau,2012,3,71
Piau,2013,3,14
Piau,2014,3,88
Piau,2015,3,35
Piau,2016,3,53
Piau,2017,3,25
Piau,1998,4,0
Piau,1999,4,10
Piau,2000,4,15
Piau,2001,4,1
Piau,2002,4,87
Piau,2003,4,22
Piau,2004,4,10
Piau,2005,4,3
Piau,2006,4,1
Piau,2007,4,9
Piau,2008,4,7
Piau,2009,4,8
Piau,2010,4,56
Piau,2011,4,16
Piau,2012,4,119
Piau,2013,4,34
Piau,2014,4,63
Piau,2015,4,50
Piau,2016,4,35
Piau,2017,4,25
Piau,1998,5,0
Piau,1999,5,8
Piau,2000,5,25
Piau,2001,5,36
Piau,2002,5,84
Piau,2003,5,13
Piau,2004,5,80
Piau,2005,5,22
Piau,2006,5,0
Piau,2007,5,52
Piau,2008,5,12
Piau,2009,5,12
Piau,2010,5,231
Piau,2011,5,77
Piau,2012,5,334
Piau,2013,5,40
Piau,2014,5,138
Piau,2015,5,66
Piau,2016,5,60
Piau,2017,5,36
Piau,1998,6,46
Piau,1999,6,47
Piau,2000,6,18
Piau,2001,6,87
Piau,2002,6,161
Piau,2003,6,88
Piau,2004,6,239
Piau,2005,6,171
Piau,2006,6,40
Piau,2007,6,303
Piau,2008,6,33
Piau,2009,6,56
Piau,2010,6,208
Piau,2011,6,462
Piau,2012,6,834
Piau,2013,6,263
Piau,2014,6,373
Piau,2015,6,283
Piau,2016,6,153
Piau,2017,6,193
Piau,1998,7,189
Piau,1999,7,123
Piau,2000,7,75
Piau,2001,7,337
Piau,2002,7,534
Piau,2003,7,407
